0.6,1.36,0.57
0.6,1.36,0.58
0.6,1.37,0.59
0.6,1.37,0.59
0.61,1.38,0.6
0.61,1.39,0.61
0.62,1.39,0.62
0.62,1.4,0.62
0.62,1.41,0.63
0.63,1.41,0.64
0.63,1.43,0.64
0.64,1.42,0.65
0.64,1.42,0.66
0.64,1.42,0.66
0.65,1.43,0.67
0.65,1.43,0.68
0.65,1.44,0.68
0.65,1.44,0.68
0.66,1.44,0.69
0.66,1.44,0.69
0.66,1.44,0.69
0.66,1.44,0.7
0.67,1.44,0.7
0.67,1.44,0.71
0.67,1.43,0.71
0.67,1.44,0.72
0.68,1.44,0.72
0.68,1.43,0.73
0.68,1.44,0.74
0.68,1.45,0.74
0.68,1.44,0.75
0.68,1.44,0.76
0.68,1.45,0.76
0.69,1.45,0.77
0.69,1.45,0.77
0.69,1.45,0.78
0.69,1.46,0.79
0.7,1.46,0.79
0.7,1.46,0.8
0.7,1.47,0.8
0.7,1.47,0.81
0.7,1.47,0.82
0.7,1.48,0.82
0.7,1.48,0.83
0.7,1.48,0.84
0.7,1.48,0.85
0.7,1.49,0.85
0.71,1.52,0.86
0.71,1.53,0.87
0.71,1.53,0.88
0.71,1.54,0.89
0.71,1.54,0.9
0.72,1.54,0.91
0.72,1.55,0.93
0.72,1.55,0.94
0.73,1.56,0.95
0.73,1.56,0.96
0.73,1.57,0.97
0.74,1.58,0.99
0.74,1.59,1
0.74,1.6,1.02
0.75,1.61,1.05
0.75,1.63,1.07
0.75,1.64,1.09
0.76,1.67,1.12
0.76,1.68,1.15
0.77,1.7,1.19
0.78,1.72,1.24
0.79,1.75,1.28
0.81,1.78,1.33
0.83,1.81,1.38
0.85,1.84,1.42
0.88,1.88,1.47
0.91,1.91,1.52
0.95,1.97,1.57
1,2,1.61
1.05,2.04,1.66
1.1,2.09,1.71
1.16,2.14,1.75
1.22,2.17,1.8
1.28,2.23,1.85
1.34,2.26,1.9
1.4,2.31,1.95
1.45,2.38,2
1.51,2.41,2.04
1.56,2.47,2.09
1.62,2.5,2.13
1.67,2.55,2.18
1.72,2.58,2.22
1.76,2.61,2.25
1.8,2.65,2.29
1.84,2.64,2.32
1.88,2.65,2.36
1.92,2.71,2.39
1.95,2.74,2.42
1.98,2.77,2.43
2.01,2.8,2.45
2.03,2.81,2.47
2.06,2.77,2.49
2.08,2.81,2.51
2.1,2.78,2.53
2.11,2.81,2.55
2.13,2.87,2.57
2.14,2.9,2.59
2.15,2.97,2.6
2.16,2.97,2.62
2.17,2.94,2.63
2.17,2.94,2.65
2.17,2.97,2.66
2.17,2.97,2.67
2.17,2.97,2.68
2.17,2.97,2.69
2.17,2.97,2.7
2.16,2.97,2.71
2.16,2.96,2.72
2.15,2.96,2.73
2.14,2.94,2.74
2.13,2.97,2.74
2.12,2.97,2.75
2.11,2.97,2.75
2.1,2.96,2.76
2.08,2.96,2.76
2.07,2.97,2.77
2.05,2.97,2.77
2.04,2.97,2.77
2.02,2.96,2.78
2.01,2.96,2.78
1.99,2.96,2.78
1.97,2.96,2.78
1.96,2.96,2.79
1.94,2.96,2.79
1.92,2.96,2.79
1.9,2.96,2.79
1.89,2.96,2.79
1.87,2.96,2.79
1.85,2.96,2.79
1.83,2.94,2.79
1.82,2.93,2.79
1.8,2.94,2.79
1.78,2.94,2.79
1.77,2.93,2.78
1.75,2.93,2.78
1.74,2.93,2.78
1.72,2.93,2.78
1.71,2.91,2.77
1.7,2.91,2.77
1.68,2.91,2.76
1.67,2.91,2.76
1.66,2.93,2.76
1.65,2.9,2.75
1.63,2.9,2.75
1.62,2.89,2.74
1.61,2.89,2.74
1.6,2.89,2.73
1.59,2.89,2.73
1.58,2.87,2.73
1.58,2.87,2.72
1.57,2.87,2.72
1.56,2.86,2.72
1.56,2.86,2.71
1.56,2.86,2.71
1.55,2.86,2.7
1.55,2.84,2.7
1.55,2.84,2.7
1.55,2.84,2.7
1.55,2.83,2.69
1.55,2.81,2.69
1.56,2.8,2.69
1.56,2.8,2.69
1.56,2.81,2.69
1.56,2.8,2.69
1.57,2.81,2.69
1.57,2.81,2.69
1.58,2.81,2.7
1.58,2.81,2.7
1.59,2.81,2.71
1.59,2.83,2.71
1.59,2.83,2.71
1.6,2.83,2.72
1.61,2.84,2.72
1.61,2.86,2.73
1.62,2.87,2.73
1.62,2.84,2.74
1.63,2.86,2.75
1.64,2.87,2.75
1.64,2.87,2.76
1.65,2.87,2.76
1.65,2.89,2.77
1.66,2.89,2.78
1.67,2.89,2.79
1.67,2.9,2.8
1.68,2.9,2.81
1.69,2.91,2.83
1.69,2.93,2.84
1.7,2.94,2.85
1.71,2.96,2.86
1.71,2.97,2.87
1.72,2.99,2.89
1.73,2.99,2.9
1.73,3.02,2.92
1.74,3.03,2.93
1.75,3.04,2.95
1.76,3.06,2.96
1.77,3.1,2.98
1.78,3.13,2.99
1.79,3.14,3.01
1.8,3.14,3.02
1.81,3.14,3.04
1.83,3.19,3.06
1.84,3.19,3.08
1.86,3.22,3.1
1.88,3.23,3.12
1.9,3.23,3.13
1.92,3.27,3.15
1.95,3.3,3.16
1.98,3.3,3.18
2.02,3.36,3.19
2.06,3.36,3.21
2.1,3.36,3.22
2.14,3.4,3.24
2.19,3.43,3.25
2.23,3.46,3.26
2.29,3.47,3.27
2.34,3.48,3.28
2.4,3.5,3.29
2.45,3.51,3.3
2.51,3.55,3.32
2.57,3.6,3.33
2.62,3.64,3.34
2.68,3.67,3.35
2.74,3.68,3.36
2.79,3.69,3.37
2.84,3.74,3.37
2.89,3.75,3.38
2.94,3.79,3.39
2.99,3.82,3.4
3.03,3.83,3.41
3.08,3.86,3.42
3.12,3.87,3.43
3.16,3.9,3.43
3.21,3.91,3.44
3.25,3.97,3.46
3.28,4,3.47
3.32,4.01,3.48
3.35,4.02,3.49
3.39,4.04,3.5
3.42,4.09,3.5
3.45,4.09,3.51
3.47,4.13,3.52
3.5,4.15,3.52
3.53,4.17,3.53
3.55,4.19,3.54
3.58,4.2,3.55
3.6,4.21,3.56
3.63,4.2,3.56
3.64,4.23,3.57
3.66,4.24,3.58
3.69,4.28,3.59
3.7,4.28,3.59
3.73,4.31,3.6
3.75,4.32,3.61
3.77,4.34,3.61
3.79,4.35,3.62
3.8,4.36,3.62
3.82,4.38,3.63
3.85,4.39,3.63
3.86,4.4,3.64
3.87,4.42,3.64
3.9,4.43,3.64
3.92,4.42,3.65
3.94,4.43,3.65
3.95,4.42,3.65
3.97,4.43,3.66
3.99,4.44,3.66
4.01,4.44,3.66
4.04,4.46,3.67
4.05,4.46,3.67
4.07,4.47,3.67
4.09,4.48,3.67
4.11,4.48,3.68
4.13,4.5,3.68
4.15,4.51,3.68
4.17,4.52,3.68
4.19,4.55,3.68
4.21,4.55,3.68
4.23,4.56,3.68
4.25,4.59,3.68
4.26,4.6,3.68
4.28,4.62,3.68
4.29,4.63,3.67
4.31,4.66,3.68
4.32,4.68,3.68
4.34,4.71,3.68
4.36,4.73,3.68
4.37,4.75,3.68
4.39,4.75,3.68
4.39,4.77,3.68
4.41,4.8,3.68
4.43,4.79,3.68
4.44,4.8,3.68
4.45,4.82,3.68
4.47,4.83,3.68
4.48,4.84,3.68
4.49,4.85,3.68
4.5,4.86,3.68
4.51,4.86,3.68
4.52,4.87,3.68
4.53,4.88,3.68
4.54,4.87,3.68
4.56,4.88,3.69
4.56,4.88,3.69
4.57,4.88,3.69
4.58,4.88,3.69
4.58,4.87,3.69
4.59,4.88,3.69
4.59,4.87,3.69
4.6,4.87,3.69
4.61,4.86,3.69
4.61,4.87,3.69
4.62,4.88,3.69
4.62,4.89,3.69
4.62,4.88,3.69
4.63,4.89,3.69
4.63,4.89,3.69
4.64,4.89,3.69
4.64,4.89,3.69
4.64,4.89,3.69
